frame,id,x1,y1,x2,y2,xc,yc,class,wave,video
317,0,1155,495,1368,792,1261,643,palm,0,no_wave_test.mp4
317,1,277,173,502,415,389,294,palm,0,no_wave_test.mp4
318,0,1157,490,1371,787,1264,638,palm,0,no_wave_test.mp4
318,1,281,179,506,425,393,302,palm,0,no_wave_test.mp4
319,0,1162,486,1377,783,1269,634,palm,0,no_wave_test.mp4
319,1,285,181,509,430,397,305,palm,0,no_wave_test.mp4
320,0,1171,480,1385,775,1278,627,palm,0,no_wave_test.mp4
320,1,288,192,511,440,399,316,palm,0,no_wave_test.mp4
321,0,1176,473,1394,770,1285,621,palm,0,no_wave_test.mp4
321,1,298,195,521,440,409,317,palm,0,no_wave_test.mp4
322,0,1176,465,1401,770,1288,617,palm,0,no_wave_test.mp4
322,1,304,204,526,449,415,326,palm,0,no_wave_test.mp4
323,0,1179,460,1406,772,1292,616,palm,0,no_wave_test.mp4
323,1,314,206,535,454,424,330,palm,0,no_wave_test.mp4
324,0,1185,454,1415,771,1300,612,palm,0,no_wave_test.mp4
324,1,321,211,540,459,430,335,palm,0,no_wave_test.mp4
325,0,1193,442,1422,753,1307,597,palm,0,no_wave_test.mp4
325,1,325,216,546,466,435,341,palm,0,no_wave_test.mp4
326,0,1200,433,1430,742,1315,587,palm,0,no_wave_test.mp4
326,1,339,224,558,477,448,350,palm,0,no_wave_test.mp4
327,0,1206,425,1439,741,1322,583,palm,0,no_wave_test.mp4
327,1,341,227,566,485,453,356,palm,0,no_wave_test.mp4
328,0,1210,414,1444,731,1327,572,palm,0,no_wave_test.mp4
328,1,347,231,573,490,460,360,palm,0,no_wave_test.mp4
329,0,1215,406,1451,728,1333,567,palm,0,no_wave_test.mp4
329,1,350,236,581,493,465,364,palm,0,no_wave_test.mp4
330,0,1221,392,1461,717,1341,554,palm,0,no_wave_test.mp4
330,1,353,241,587,495,470,368,palm,0,no_wave_test.mp4
331,0,1228,383,1467,705,1347,544,palm,0,no_wave_test.mp4
331,1,372,249,597,497,484,373,palm,0,no_wave_test.mp4
332,0,1233,374,1473,693,1353,533,palm,0,no_wave_test.mp4
332,1,380,252,603,495,491,373,palm,0,no_wave_test.mp4
333,0,1240,369,1480,692,1360,530,palm,0,no_wave_test.mp4
333,1,386,256,606,498,496,377,palm,0,no_wave_test.mp4
334,0,1244,365,1485,694,1364,529,palm,0,no_wave_test.mp4
334,1,391,255,613,498,502,376,palm,0,no_wave_test.mp4
335,0,1250,354,1489,682,1369,518,palm,0,no_wave_test.mp4
335,1,397,259,615,500,506,379,palm,0,no_wave_test.mp4
336,0,1255,348,1494,675,1374,511,palm,0,no_wave_test.mp4
336,1,406,262,617,499,511,380,palm,0,no_wave_test.mp4
337,0,1263,340,1500,661,1381,500,palm,0,no_wave_test.mp4
337,1,414,262,624,495,519,378,palm,0,no_wave_test.mp4
338,0,1265,334,1505,654,1385,494,palm,0,no_wave_test.mp4
338,1,414,262,627,496,520,379,palm,0,no_wave_test.mp4
339,0,1268,328,1509,648,1388,488,palm,0,no_wave_test.mp4
339,1,418,266,633,500,525,383,palm,0,no_wave_test.mp4
340,0,1271,320,1514,642,1392,481,palm,0,no_wave_test.mp4
340,1,426,270,639,506,532,388,palm,0,no_wave_test.mp4
341,0,1276,312,1519,636,1397,474,palm,0,no_wave_test.mp4
341,1,437,274,646,512,541,393,palm,0,no_wave_test.mp4
342,0,1281,303,1528,628,1404,465,palm,0,no_wave_test.mp4
342,1,442,277,652,516,547,396,palm,0,no_wave_test.mp4
343,0,1291,290,1535,609,1413,449,palm,0,no_wave_test.mp4
343,1,453,284,660,527,556,405,palm,0,no_wave_test.mp4
344,0,1298,284,1541,599,1419,441,palm,0,no_wave_test.mp4
344,1,462,288,668,535,565,411,palm,0,no_wave_test.mp4
345,0,1304,278,1550,597,1427,437,palm,0,no_wave_test.mp4
345,1,468,292,673,542,570,417,palm,0,no_wave_test.mp4
346,0,1307,274,1554,597,1430,435,palm,0,no_wave_test.mp4
346,1,476,298,679,552,577,425,palm,0,no_wave_test.mp4
347,0,1315,264,1561,590,1438,427,palm,0,no_wave_test.mp4
347,1,485,300,684,555,584,427,palm,0,no_wave_test.mp4
348,0,1318,259,1569,591,1443,425,palm,0,no_wave_test.mp4
348,1,490,302,691,560,590,431,palm,0,no_wave_test.mp4
349,0,1324,252,1574,585,1449,418,palm,0,no_wave_test.mp4
349,1,496,303,699,562,597,432,palm,0,no_wave_test.mp4
350,0,1331,235,1576,557,1453,396,palm,0,no_wave_test.mp4
350,1,503,308,708,568,605,438,palm,0,no_wave_test.mp4
351,0,1335,228,1577,548,1456,388,palm,0,no_wave_test.mp4
351,1,507,311,712,571,609,441,palm,0,no_wave_test.mp4
352,0,1338,222,1579,541,1458,381,palm,0,no_wave_test.mp4
352,1,512,315,715,574,613,444,palm,0,no_wave_test.mp4
353,0,1338,213,1581,529,1459,371,palm,0,no_wave_test.mp4
353,1,515,317,718,579,616,448,palm,0,no_wave_test.mp4
354,0,1337,209,1583,529,1460,369,palm,0,no_wave_test.mp4
354,1,515,321,719,583,617,452,palm,0,no_wave_test.mp4
355,0,1340,200,1585,514,1462,357,palm,0,no_wave_test.mp4
355,1,515,324,720,586,617,455,palm,0,no_wave_test.mp4
356,0,1339,199,1585,517,1462,358,palm,0,no_wave_test.mp4
356,1,516,326,721,587,618,456,palm,0,no_wave_test.mp4
357,0,1337,194,1581,513,1459,353,palm,0,no_wave_test.mp4
357,1,516,329,723,589,619,459,palm,0,no_wave_test.mp4
358,0,1339,189,1582,511,1460,350,palm,0,no_wave_test.mp4
358,1,517,332,724,593,620,462,palm,0,no_wave_test.mp4
359,0,1337,180,1579,497,1458,338,palm,0,no_wave_test.mp4
359,1,519,337,726,598,622,467,palm,0,no_wave_test.mp4
360,0,1338,175,1579,496,1458,335,palm,0,no_wave_test.mp4
360,1,524,342,730,602,627,472,palm,0,no_wave_test.mp4
361,0,1331,166,1574,495,1452,330,palm,0,no_wave_test.mp4
361,1,524,344,731,605,627,474,palm,0,no_wave_test.mp4
362,0,1334,154,1577,471,1455,312,palm,0,no_wave_test.mp4
362,1,526,346,733,608,629,477,palm,0,no_wave_test.mp4
363,0,1336,147,1578,460,1457,303,palm,0,no_wave_test.mp4
363,1,528,348,737,609,632,478,palm,0,no_wave_test.mp4
364,0,1334,143,1574,458,1454,300,palm,0,no_wave_test.mp4
364,1,525,349,740,611,632,480,palm,0,no_wave_test.mp4
365,0,1333,132,1573,439,1453,285,palm,0,no_wave_test.mp4
365,1,528,353,745,614,636,483,palm,0,no_wave_test.mp4
366,0,1333,128,1572,435,1452,281,palm,0,no_wave_test.mp4
366,1,531,355,749,615,640,485,palm,0,no_wave_test.mp4
367,0,1336,125,1580,434,1458,279,palm,0,no_wave_test.mp4
367,1,539,356,753,615,646,485,palm,0,no_wave_test.mp4
368,0,1335,120,1586,439,1460,279,palm,0,no_wave_test.mp4
368,1,545,359,757,616,651,487,palm,0,no_wave_test.mp4
369,0,1332,111,1589,434,1460,272,palm,0,no_wave_test.mp4
369,1,551,361,759,616,655,488,palm,0,no_wave_test.mp4
370,0,1336,102,1591,417,1463,259,palm,0,no_wave_test.mp4
370,1,555,362,759,615,657,488,palm,0,no_wave_test.mp4
371,0,1335,102,1592,420,1463,261,palm,0,no_wave_test.mp4
371,1,559,363,762,615,660,489,palm,0,no_wave_test.mp4
372,0,1337,94,1592,410,1464,252,palm,0,no_wave_test.mp4
372,1,562,364,762,614,662,489,palm,0,no_wave_test.mp4
373,0,1337,92,1589,409,1463,250,palm,0,no_wave_test.mp4
373,1,566,366,765,615,665,490,palm,0,no_wave_test.mp4
374,0,1337,90,1587,404,1462,247,palm,0,no_wave_test.mp4
374,1,570,368,768,617,669,492,palm,0,no_wave_test.mp4
375,0,1337,80,1586,392,1461,236,palm,0,no_wave_test.mp4
375,1,575,371,773,620,674,495,palm,0,no_wave_test.mp4
376,0,1335,78,1585,392,1460,235,palm,0,no_wave_test.mp4
376,1,578,373,775,621,676,497,palm,0,no_wave_test.mp4
377,0,1334,73,1592,393,1463,233,palm,0,no_wave_test.mp4
377,1,584,377,778,626,681,501,palm,0,no_wave_test.mp4
378,0,1332,68,1593,393,1462,230,palm,0,no_wave_test.mp4
378,1,587,378,779,628,683,503,palm,0,no_wave_test.mp4
379,0,1331,62,1596,391,1463,226,palm,0,no_wave_test.mp4
379,1,592,381,783,630,687,505,palm,0,no_wave_test.mp4
380,0,1331,56,1599,384,1465,220,palm,0,no_wave_test.mp4
380,1,598,382,786,629,692,505,palm,0,no_wave_test.mp4
381,0,1331,51,1599,378,1465,214,palm,0,no_wave_test.mp4
381,1,605,383,791,627,698,505,palm,0,no_wave_test.mp4
382,0,1334,49,1604,378,1469,213,palm,0,no_wave_test.mp4
382,1,609,383,793,626,701,504,palm,0,no_wave_test.mp4
383,0,1333,43,1606,375,1469,209,palm,0,no_wave_test.mp4
383,1,609,383,794,627,701,505,palm,0,no_wave_test.mp4
384,0,1336,41,1604,371,1470,206,palm,0,no_wave_test.mp4
384,1,612,382,797,625,704,503,palm,0,no_wave_test.mp4
385,0,1343,38,1610,374,1476,206,palm,0,no_wave_test.mp4
385,1,614,383,799,624,706,503,palm,0,no_wave_test.mp4
386,0,1347,34,1613,374,1480,204,palm,0,no_wave_test.mp4
386,1,615,385,800,626,707,505,palm,0,no_wave_test.mp4
387,0,1350,31,1613,368,1481,199,palm,0,no_wave_test.mp4
387,1,617,386,802,627,709,506,palm,0,no_wave_test.mp4
388,0,1353,30,1619,369,1486,199,palm,0,no_wave_test.mp4
388,1,619,387,804,627,711,507,palm,0,no_wave_test.mp4
389,0,1356,22,1623,364,1489,193,palm,0,no_wave_test.mp4
389,1,623,389,807,627,715,508,palm,0,no_wave_test.mp4
390,0,1357,17,1626,362,1491,189,palm,0,no_wave_test.mp4
390,1,626,390,809,627,717,508,palm,0,no_wave_test.mp4
391,0,1359,18,1626,364,1492,191,palm,0,no_wave_test.mp4
391,1,628,390,810,625,719,507,palm,0,no_wave_test.mp4
392,0,1361,17,1627,365,1494,191,palm,0,no_wave_test.mp4
392,1,630,390,811,625,720,507,palm,0,no_wave_test.mp4
393,0,1362,16,1624,365,1493,190,palm,0,no_wave_test.mp4
393,1,630,391,811,626,720,508,palm,0,no_wave_test.mp4
394,0,1363,16,1623,365,1493,190,palm,0,no_wave_test.mp4
394,1,630,392,811,626,720,509,palm,0,no_wave_test.mp4
395,0,1363,14,1621,363,1492,188,palm,0,no_wave_test.mp4
395,1,630,393,812,627,721,510,palm,0,no_wave_test.mp4
396,0,1362,12,1624,358,1493,185,palm,0,no_wave_test.mp4
396,1,630,394,812,628,721,511,palm,0,no_wave_test.mp4
397,0,1361,12,1625,357,1493,184,palm,0,no_wave_test.mp4
397,1,629,395,811,629,720,512,palm,0,no_wave_test.mp4
398,0,1361,13,1627,357,1494,185,palm,0,no_wave_test.mp4
398,1,630,395,811,628,720,511,palm,0,no_wave_test.mp4
399,0,1358,15,1627,362,1492,188,palm,0,no_wave_test.mp4
399,1,630,396,812,629,721,512,palm,0,no_wave_test.mp4
400,0,1355,14,1624,362,1489,188,palm,0,no_wave_test.mp4
400,1,629,397,812,629,720,513,palm,0,no_wave_test.mp4
401,0,1354,14,1624,362,1489,188,palm,0,no_wave_test.mp4
401,1,629,397,811,630,720,513,palm,0,no_wave_test.mp4
402,0,1353,13,1622,360,1487,186,palm,0,no_wave_test.mp4
402,1,629,397,811,629,720,513,palm,0,no_wave_test.mp4
403,0,1353,14,1622,360,1487,187,palm,0,no_wave_test.mp4
403,1,629,397,812,629,720,513,palm,0,no_wave_test.mp4
404,0,1355,15,1624,364,1489,189,palm,0,no_wave_test.mp4
404,1,629,397,812,630,720,513,palm,0,no_wave_test.mp4
405,0,1355,17,1625,369,1490,193,palm,0,no_wave_test.mp4
405,1,629,397,811,629,720,513,palm,0,no_wave_test.mp4
406,0,1353,18,1621,374,1487,196,palm,0,no_wave_test.mp4
406,1,629,397,811,629,720,513,palm,0,no_wave_test.mp4
407,0,1355,17,1622,374,1488,195,palm,0,no_wave_test.mp4
407,1,629,397,810,630,719,513,palm,0,no_wave_test.mp4
408,0,1356,16,1621,370,1488,193,palm,0,no_wave_test.mp4
408,1,628,398,810,630,719,514,palm,0,no_wave_test.mp4
409,0,1358,16,1620,369,1489,192,palm,0,no_wave_test.mp4
409,1,629,397,811,630,720,513,palm,0,no_wave_test.mp4
410,0,1357,17,1620,368,1488,192,palm,0,no_wave_test.mp4
410,1,629,397,811,629,720,513,palm,0,no_wave_test.mp4
411,0,1357,20,1620,369,1488,194,palm,0,no_wave_test.mp4
411,1,627,397,810,630,718,513,palm,0,no_wave_test.mp4
412,0,1358,21,1618,366,1488,193,palm,0,no_wave_test.mp4
412,1,627,398,809,630,718,514,palm,0,no_wave_test.mp4
413,0,1359,24,1620,369,1489,196,palm,0,no_wave_test.mp4
413,1,626,398,809,630,717,514,palm,0,no_wave_test.mp4
414,0,1358,25,1618,368,1488,196,palm,0,no_wave_test.mp4
414,1,627,398,809,630,718,514,palm,0,no_wave_test.mp4
415,0,1358,26,1618,365,1488,195,palm,0,no_wave_test.mp4
415,1,626,397,808,631,717,514,palm,0,no_wave_test.mp4
416,0,1358,31,1618,373,1488,202,palm,0,no_wave_test.mp4
416,1,625,397,807,631,716,514,palm,0,no_wave_test.mp4
417,0,1357,32,1619,378,1488,205,palm,0,no_wave_test.mp4
417,1,625,397,807,631,716,514,palm,0,no_wave_test.mp4
418,0,1356,34,1616,382,1486,208,palm,0,no_wave_test.mp4
418,1,625,398,807,631,716,514,palm,0,no_wave_test.mp4
419,0,1357,32,1617,380,1487,206,palm,0,no_wave_test.mp4
419,1,625,398,807,632,716,515,palm,0,no_wave_test.mp4
420,0,1356,33,1614,383,1485,208,palm,0,no_wave_test.mp4
420,1,625,398,807,632,716,515,palm,0,no_wave_test.mp4
421,0,1356,30,1617,377,1486,203,palm,0,no_wave_test.mp4
421,1,624,398,807,633,715,515,palm,0,no_wave_test.mp4
422,0,1357,30,1619,375,1488,202,palm,0,no_wave_test.mp4
422,1,624,398,807,633,715,515,palm,0,no_wave_test.mp4
423,0,1354,34,1618,384,1486,209,palm,0,no_wave_test.mp4
423,1,624,400,806,634,715,517,palm,0,no_wave_test.mp4
424,0,1352,32,1617,385,1484,208,palm,0,no_wave_test.mp4
424,1,624,400,806,634,715,517,palm,0,no_wave_test.mp4
425,0,1352,33,1618,388,1485,210,palm,0,no_wave_test.mp4
425,1,624,400,806,634,715,517,palm,0,no_wave_test.mp4
426,0,1352,30,1616,383,1484,206,palm,0,no_wave_test.mp4
426,1,624,400,805,634,714,517,palm,0,no_wave_test.mp4
427,0,1349,33,1613,387,1481,210,palm,0,no_wave_test.mp4
427,1,624,400,805,634,714,517,palm,0,no_wave_test.mp4
428,0,1350,32,1614,387,1482,209,palm,0,no_wave_test.mp4
428,1,624,400,805,635,714,517,palm,0,no_wave_test.mp4
429,0,1349,32,1613,385,1481,208,palm,0,no_wave_test.mp4
429,1,623,400,804,636,713,518,palm,0,no_wave_test.mp4
430,0,1347,35,1611,392,1479,213,palm,0,no_wave_test.mp4
430,1,624,400,805,636,714,518,palm,0,no_wave_test.mp4
431,0,1349,34,1614,391,1481,212,palm,0,no_wave_test.mp4
431,1,623,399,805,636,714,517,palm,0,no_wave_test.mp4
432,0,1348,35,1611,390,1479,212,palm,0,no_wave_test.mp4
432,1,623,400,804,637,713,518,palm,0,no_wave_test.mp4
433,0,1348,34,1611,389,1479,211,palm,0,no_wave_test.mp4
433,1,623,400,805,637,714,518,palm,0,no_wave_test.mp4
434,0,1349,34,1612,388,1480,211,palm,0,no_wave_test.mp4
434,1,623,400,805,637,714,518,palm,0,no_wave_test.mp4
435,0,1350,34,1612,386,1481,210,palm,0,no_wave_test.mp4
435,1,623,400,804,636,713,518,palm,0,no_wave_test.mp4
436,0,1350,34,1612,388,1481,211,palm,0,no_wave_test.mp4
436,1,622,399,804,635,713,517,palm,0,no_wave_test.mp4
437,0,1351,32,1612,382,1481,207,palm,0,no_wave_test.mp4
437,1,622,399,804,636,713,517,palm,0,no_wave_test.mp4
438,0,1350,34,1613,386,1481,210,palm,0,no_wave_test.mp4
438,1,619,399,801,637,710,518,palm,0,no_wave_test.mp4
439,0,1350,33,1612,385,1481,209,palm,0,no_wave_test.mp4
439,1,616,399,799,638,707,518,palm,0,no_wave_test.mp4
440,0,1350,34,1613,388,1481,211,palm,0,no_wave_test.mp4
440,1,612,398,797,637,704,517,palm,0,no_wave_test.mp4
441,0,1352,33,1614,383,1483,208,palm,0,no_wave_test.mp4
441,1,608,396,792,634,700,515,palm,0,no_wave_test.mp4
442,0,1353,35,1614,385,1483,210,palm,0,no_wave_test.mp4
442,1,605,395,787,630,696,512,palm,0,no_wave_test.mp4
443,0,1354,35,1618,386,1486,210,palm,0,no_wave_test.mp4
443,1,597,392,781,629,689,510,palm,0,no_wave_test.mp4
444,0,1355,36,1619,388,1487,212,palm,0,no_wave_test.mp4
444,1,590,390,778,628,684,509,palm,0,no_wave_test.mp4
445,0,1355,36,1618,389,1486,212,palm,0,no_wave_test.mp4
445,1,585,386,773,625,679,505,palm,0,no_wave_test.mp4
446,0,1354,35,1615,388,1484,211,palm,0,no_wave_test.mp4
446,1,574,380,765,619,669,499,palm,0,no_wave_test.mp4
447,0,1357,33,1618,383,1487,208,palm,0,no_wave_test.mp4
447,1,566,376,756,612,661,494,palm,0,no_wave_test.mp4
448,0,1356,34,1614,382,1485,208,palm,0,no_wave_test.mp4
448,1,558,374,750,611,654,492,palm,0,no_wave_test.mp4
449,0,1358,39,1616,388,1487,213,palm,0,no_wave_test.mp4
449,1,536,368,739,607,637,487,palm,0,no_wave_test.mp4
450,0,1355,40,1613,389,1484,214,palm,0,no_wave_test.mp4
450,1,528,366,730,605,629,485,palm,0,no_wave_test.mp4
451,0,1356,38,1614,386,1485,212,palm,0,no_wave_test.mp4
451,1,520,363,723,600,621,481,palm,0,no_wave_test.mp4
452,0,1357,40,1615,390,1486,215,palm,0,no_wave_test.mp4
452,1,513,361,715,594,614,477,palm,0,no_wave_test.mp4
453,0,1358,39,1615,389,1486,214,palm,0,no_wave_test.mp4
453,1,509,361,708,591,608,476,palm,0,no_wave_test.mp4
454,0,1359,39,1616,389,1487,214,palm,0,no_wave_test.mp4
454,1,499,358,701,589,600,473,palm,0,no_wave_test.mp4
455,0,1359,40,1617,393,1488,216,palm,0,no_wave_test.mp4
455,1,491,358,690,587,590,472,palm,0,no_wave_test.mp4
456,0,1358,39,1617,394,1487,216,palm,0,no_wave_test.mp4
456,1,489,357,685,584,587,470,palm,0,no_wave_test.mp4
457,0,1358,35,1618,385,1488,210,palm,0,no_wave_test.mp4
457,1,484,356,678,583,581,469,palm,0,no_wave_test.mp4
458,0,1358,41,1617,393,1487,217,palm,0,no_wave_test.mp4
458,1,476,352,671,582,573,467,palm,0,no_wave_test.mp4
459,0,1358,40,1616,391,1487,215,palm,0,no_wave_test.mp4
459,1,469,349,663,574,566,461,palm,0,no_wave_test.mp4
460,0,1358,41,1616,394,1487,217,palm,0,no_wave_test.mp4
460,1,467,349,659,572,563,460,palm,0,no_wave_test.mp4
461,0,1359,43,1614,397,1486,220,palm,0,no_wave_test.mp4
461,1,462,350,657,575,559,462,palm,0,no_wave_test.mp4
462,0,1359,43,1615,399,1487,221,palm,0,no_wave_test.mp4
462,1,454,349,653,579,553,464,palm,0,no_wave_test.mp4
463,0,1360,43,1614,398,1487,220,palm,0,no_wave_test.mp4
463,1,447,345,647,575,547,460,palm,0,no_wave_test.mp4
464,0,1361,43,1615,401,1488,222,palm,0,no_wave_test.mp4
464,1,443,343,643,573,543,458,palm,0,no_wave_test.mp4
465,0,1360,43,1614,400,1487,221,palm,0,no_wave_test.mp4
465,1,442,342,642,570,542,456,palm,0,no_wave_test.mp4
466,0,1362,41,1614,398,1488,219,palm,0,no_wave_test.mp4
466,1,437,340,639,572,538,456,palm,0,no_wave_test.mp4
467,0,1360,42,1614,399,1487,220,palm,0,no_wave_test.mp4
467,1,432,336,633,568,532,452,palm,0,no_wave_test.mp4
468,0,1360,41,1614,399,1487,220,palm,0,no_wave_test.mp4
468,1,419,335,624,567,521,451,palm,0,no_wave_test.mp4
469,0,1360,42,1614,401,1487,221,palm,0,no_wave_test.mp4
469,1,411,333,620,565,515,449,palm,0,no_wave_test.mp4
470,0,1360,43,1614,402,1487,222,palm,0,no_wave_test.mp4
470,1,400,330,614,566,507,448,palm,0,no_wave_test.mp4
471,0,1360,43,1614,404,1487,223,palm,0,no_wave_test.mp4
471,1,394,326,613,563,503,444,palm,0,no_wave_test.mp4
472,0,1360,42,1615,402,1487,222,palm,0,no_wave_test.mp4
472,1,393,322,611,560,502,441,palm,0,no_wave_test.mp4
473,0,1357,43,1616,402,1486,222,palm,0,no_wave_test.mp4
473,1,391,323,610,562,500,442,palm,0,no_wave_test.mp4
474,0,1355,46,1616,408,1485,227,palm,0,no_wave_test.mp4
474,1,383,322,605,565,494,443,palm,0,no_wave_test.mp4
475,0,1356,46,1618,406,1487,226,palm,0,no_wave_test.mp4
475,1,377,319,602,563,489,441,palm,0,no_wave_test.mp4
476,0,1354,48,1617,403,1485,225,palm,0,no_wave_test.mp4
476,1,369,318,594,561,481,439,palm,0,no_wave_test.mp4
477,0,1350,50,1618,403,1484,226,palm,0,no_wave_test.mp4
477,1,373,314,594,558,483,436,palm,0,no_wave_test.mp4
478,0,1351,52,1617,401,1484,226,palm,0,no_wave_test.mp4
478,1,360,312,586,557,473,434,palm,0,no_wave_test.mp4
479,0,1348,54,1617,404,1482,229,palm,0,no_wave_test.mp4
479,1,355,309,581,552,468,430,palm,0,no_wave_test.mp4
480,0,1345,58,1616,407,1480,232,palm,0,no_wave_test.mp4
480,1,347,308,577,556,462,432,palm,0,no_wave_test.mp4
481,0,1343,60,1614,408,1478,234,palm,0,no_wave_test.mp4
481,1,344,308,573,558,458,433,palm,0,no_wave_test.mp4
482,0,1342,63,1611,406,1476,234,palm,0,no_wave_test.mp4
482,1,337,309,566,556,451,432,palm,0,no_wave_test.mp4
483,0,1339,65,1609,405,1474,235,palm,0,no_wave_test.mp4
483,1,336,307,563,552,449,429,palm,0,no_wave_test.mp4
484,0,1335,69,1601,399,1468,234,palm,0,no_wave_test.mp4
484,1,329,304,557,553,443,428,palm,0,no_wave_test.mp4
485,0,1337,75,1596,396,1466,235,palm,0,no_wave_test.mp4
485,1,326,303,553,553,439,428,palm,0,no_wave_test.mp4
486,0,1333,85,1584,399,1458,242,palm,0,no_wave_test.mp4
486,1,327,300,549,548,438,424,palm,0,no_wave_test.mp4
487,0,1331,92,1577,401,1454,246,palm,0,no_wave_test.mp4
487,1,327,299,545,545,436,422,palm,0,no_wave_test.mp4
488,0,1323,97,1572,412,1447,254,palm,0,no_wave_test.mp4
488,1,322,295,538,540,430,417,palm,0,no_wave_test.mp4
489,0,1319,108,1567,424,1443,266,palm,0,no_wave_test.mp4
489,1,311,290,529,535,420,412,palm,0,no_wave_test.mp4
490,0,1315,117,1566,437,1440,277,palm,0,no_wave_test.mp4
490,1,307,288,524,531,415,409,palm,0,no_wave_test.mp4
491,0,1310,123,1566,454,1438,288,palm,0,no_wave_test.mp4
491,1,298,284,519,529,408,406,palm,0,no_wave_test.mp4
492,0,1302,126,1555,452,1428,289,palm,0,no_wave_test.mp4
492,1,291,278,513,524,402,401,palm,0,no_wave_test.mp4
493,0,1298,133,1548,451,1423,292,palm,0,no_wave_test.mp4
493,1,290,272,513,519,401,395,palm,0,no_wave_test.mp4
494,2,1029,503,1214,697,1121,600,palm,0,no_wave_test.mp4
494,0,1296,139,1543,448,1419,293,palm,0,no_wave_test.mp4
494,1,289,266,512,518,400,392,palm,0,no_wave_test.mp4
495,2,1030,504,1209,693,1119,598,palm,0,no_wave_test.mp4
495,0,1296,147,1541,452,1418,299,palm,0,no_wave_test.mp4
495,1,288,261,510,514,399,387,palm,0,no_wave_test.mp4
496,2,1029,505,1207,693,1118,599,palm,0,no_wave_test.mp4
496,0,1292,153,1534,451,1413,302,palm,0,no_wave_test.mp4
496,1,278,257,501,512,389,384,palm,0,no_wave_test.mp4
497,2,1024,507,1203,694,1113,600,palm,0,no_wave_test.mp4
497,0,1285,160,1524,454,1404,307,palm,0,no_wave_test.mp4
497,1,270,252,494,508,382,380,palm,0,no_wave_test.mp4
498,2,1021,509,1200,697,1110,603,palm,0,no_wave_test.mp4
498,0,1278,169,1519,468,1398,318,palm,0,no_wave_test.mp4
498,1,264,244,492,502,378,373,palm,0,no_wave_test.mp4
499,2,1018,509,1195,697,1106,603,palm,0,no_wave_test.mp4
499,0,1273,173,1517,474,1395,323,palm,0,no_wave_test.mp4
499,1,258,237,487,498,372,367,palm,0,no_wave_test.mp4
500,0,1266,180,1509,483,1387,331,palm,0,no_wave_test.mp4
500,1,258,233,486,494,372,363,palm,0,no_wave_test.mp4
501,0,1259,185,1500,490,1379,337,palm,0,no_wave_test.mp4
501,1,256,229,481,489,368,359,palm,0,no_wave_test.mp4
502,0,1257,187,1494,485,1375,336,palm,0,no_wave_test.mp4
502,1,257,226,480,486,368,356,palm,0,no_wave_test.mp4
503,0,1254,194,1490,488,1372,341,palm,0,no_wave_test.mp4
503,1,262,224,481,483,371,353,palm,0,no_wave_test.mp4
504,0,1249,200,1485,490,1367,345,palm,0,no_wave_test.mp4
504,1,266,218,483,473,374,345,palm,0,no_wave_test.mp4
505,0,1243,206,1478,497,1360,351,palm,0,no_wave_test.mp4
505,1,266,213,485,466,375,339,palm,0,no_wave_test.mp4
506,0,1236,215,1471,505,1353,360,palm,0,no_wave_test.mp4
506,1,265,211,487,465,376,338,palm,0,no_wave_test.mp4
507,0,1236,218,1472,510,1354,364,palm,0,no_wave_test.mp4
507,1,263,209,491,467,377,338,palm,0,no_wave_test.mp4
508,0,1228,224,1467,520,1347,372,palm,0,no_wave_test.mp4
508,1,263,206,494,468,378,337,palm,0,no_wave_test.mp4
509,0,1224,228,1459,522,1341,375,palm,0,no_wave_test.mp4
509,1,261,202,496,469,378,335,palm,0,no_wave_test.mp4
510,0,1221,230,1452,521,1336,375,palm,0,no_wave_test.mp4
510,1,266,200,501,464,383,332,palm,0,no_wave_test.mp4
511,0,1220,233,1449,520,1334,376,palm,0,no_wave_test.mp4
511,1,267,198,504,458,385,328,palm,0,no_wave_test.mp4
512,0,1219,236,1447,519,1333,377,palm,0,no_wave_test.mp4
512,1,277,198,509,452,393,325,palm,0,no_wave_test.mp4
513,0,1218,242,1445,523,1331,382,palm,0,no_wave_test.mp4
513,1,282,198,511,450,396,324,palm,0,no_wave_test.mp4
514,0,1215,247,1440,523,1327,385,palm,0,no_wave_test.mp4
514,1,277,198,510,451,393,324,palm,0,no_wave_test.mp4
515,0,1211,250,1434,520,1322,385,palm,0,no_wave_test.mp4
515,1,285,198,518,451,401,324,palm,0,no_wave_test.mp4
516,0,1209,256,1428,523,1318,389,palm,0,no_wave_test.mp4
516,1,290,198,526,456,408,327,palm,0,no_wave_test.mp4
517,0,1206,259,1422,523,1314,391,palm,0,no_wave_test.mp4
517,1,291,197,532,465,411,331,palm,0,no_wave_test.mp4
518,0,1201,262,1417,528,1309,395,palm,0,no_wave_test.mp4
518,1,300,192,542,465,421,328,palm,0,no_wave_test.mp4
519,0,1199,266,1417,532,1308,399,palm,0,no_wave_test.mp4
519,1,304,193,544,467,424,330,palm,0,no_wave_test.mp4
520,0,1197,269,1414,534,1305,401,palm,0,no_wave_test.mp4
520,1,296,197,545,477,420,337,palm,0,no_wave_test.mp4
521,0,1193,272,1410,533,1301,402,palm,0,no_wave_test.mp4
521,1,300,198,552,480,426,339,palm,0,no_wave_test.mp4
